signal,decision,stop_index,stop_date,stop_time_years,evidence_at_stop,posterior_mean_at_stop,posterior_dead_at_stop,calibration_months,validation_months,monthly_sigma,validation_increment_mean,validation_increment_variance_over_dt,validation_lag1_autocorr,holdout_months,holdout_mean_return_percent,holdout_t_stat,decision_label,first_date,last_date
LRreversal_signflip,-1,43,1983-08-31,3.583333333333333,-0.13835271887307243,-0.00518230632886342,0.7529817145749065,120,240,5.2397805894563065,0.00639796619518582,0.752610949988904,-0.07589695772156115,120,0.17051204392443858,0.37232858858252305,reject,1970-01-30,2020-12-31
Leverage_signflip,-1,48,1984-01-31,4.0,-0.1736438020808504,-0.006507999644315449,0.7585726226147886,120,240,3.231403028854407,-0.012458220030538395,1.506039029150927,-0.14562107040566416,120,0.5971265840549572,2.298495927250413,reject,1970-01-30,2020-12-31
MRreversal_signflip,-1,46,1983-11-30,3.833333333333333,0.25973256669566586,0.009492118541174231,0.7557902503996119,120,240,3.633815447526088,-0.012036464924188568,0.7731989638160244,0.1779966409360814,120,0.5412577707697086,1.8018844548704323,reject,1970-01-30,2020-12-31
MS_signflip,-1,72,1992-02-28,6.0,0.7842070061515581,0.025245119457601838,0.7777056069636972,120,240,7.685523807482417,0.00671723509867655,0.279579096843658,0.10199394567005284,120,1.2138732408227733,3.248127797114873,reject,1974-09-30,2020-12-31
MaxRet_signflip,-1,45,1983-10-31,3.75,0.11729214086285722,0.004400147674823787,0.7553713708313251,120,240,5.5815378315189355,0.007554265954809212,1.2751173092839037,0.09024900946728967,120,1.4506519854061446,3.2968740232277907,reject,1970-01-30,2020-12-31
MeanRankRevGrowth_signflip,-1,63,1985-04-30,5.25,0.6569282167180079,0.02227955297171133,0.7700737276727649,120,240,2.4540309184560143,-0.0055418829943835474,0.7778251076576751,-0.15445177420897607,120,0.3949499792076248,1.9661075988819738,reject,1970-01-30,2020-12-31
Mom12m_signflip,-1,52,1984-05-31,4.333333333333333,-0.32757254692654414,-0.011357540504889366,0.7621743405619487,120,240,6.178622939233541,0.0011360118859610503,0.8287817349581257,0.00635111800858614,120,1.209254994403019,2.416216671875315,reject,1970-01-30,2020-12-31
Mom12mOffSeason_signflip,-1,57,1984-10-31,4.75,-0.6194743537353609,-0.021531475773274134,0.7640459285847436,120,240,7.219485537739294,-0.0015997071202139175,0.5788813375457034,0.0558180386773869,120,1.346906620809478,2.507638813328262,reject,1970-01-30,2020-12-31
Mom6m_signflip,-1,50,1984-03-30,4.166666666666666,-0.38308966254132504,-0.013620026702755562,0.7593294457930163,120,240,6.117405155753341,-0.016837379210116528,0.6081067167377341,0.0009101812641346129,120,0.5056030815560951,1.1667507086794187,reject,1970-01-30,2020-12-31
Mom6mJunk_signflip,-1,64,1994-04-29,5.333333333333333,0.8477640430252344,0.028280897330132296,0.7676850993266475,120,240,3.9005324842880693,0.013023298531580315,3.6292647544384296,-0.26981596320178125,120,2.129403289590061,2.4680293841586725,reject,1978-12-29,2017-03-31
MomOffSeason_signflip,-1,44,1983-09-30,3.6666666666666665,-0.11934129724089981,-0.004420954225709227,0.7542146191954734,120,240,6.318047355037778,0.003611709468019257,0.7874545960804551,-0.04160902503994162,120,0.714102128854884,1.0895971574155077,reject,1970-01-30,2020-12-31
MomOffSeason06YrPlus_signflip,1,55,1984-08-31,4.583333333333333,3.610103591173771,0.13575379810343333,0.6042901898266063,120,240,3.5753686259115613,0.03086161191547772,0.508758313938444,-0.0013712063475209472,120,0.7106957902225451,2.9513533305467683,activate,1970-01-30,2020-12-31
MomOffSeason11YrPlus_signflip,-1,66,1985-07-31,5.5,-0.8788283503581638,-0.029360687241429803,0.7690240485325566,120,240,2.872060058823832,-0.01515136854904201,0.5972635198372657,0.07433415105146994,120,0.24038168491047399,1.1557425967015984,reject,1970-01-30,2020-12-31
MomOffSeason16YrPlus_signflip,-1,82,1986-11-28,6.833333333333333,1.2095537057568668,0.03727008671456457,0.7782462808776214,120,240,2.7015653967999365,0.013599977352861484,1.250210917481357,0.002161848409086194,120,0.3116984716245359,1.077990282204222,reject,1970-01-30,2020-12-31
MomRev_signflip,-1,43,1983-08-31,3.583333333333333,0.08841988862703898,0.0029610642500042667,0.7531656891727325,120,240,4.436654238330375,-0.02014303720887577,0.8545417359131975,0.03257272931344666,120,0.7036757392652414,1.9814624161071377,reject,1970-01-30,2020-12-31
MomSeason_signflip,-1,94,1987-11-30,7.833333333333333,1.6657715272743958,0.04923835302557021,0.7757327757513007,120,240,3.2217886090047947,0.028541938098884244,0.7984317812131291,-0.04193454252780049,120,1.019741884742697,4.168270042288813,reject,1970-01-30,2020-12-31
MomSeason06YrPlus_signflip,-1,46,1983-11-30,3.833333333333333,-0.047877257695831565,-0.0014596763334679894,0.7567011490489447,120,240,2.349724195036748,-0.028598875144099194,1.3332656469987711,-0.07994942664780863,120,0.3634307303985789,1.3913474304809488,reject,1970-01-30,2020-12-31
MomSeason11YrPlus_signflip,1,105,1988-10-31,8.75,-3.2923073617861127,-0.09969376827788781,0.6992802520537469,120,240,2.147314599442595,0.008437198017361262,1.303037535729465,0.04334269312570375,120,0.8140333451736377,3.4884818319044393,activate,1970-01-30,2020-12-31
MomSeason16YrPlus_signflip,-1,49,1984-02-29,4.083333333333333,0.35452361281469813,0.012963182978303477,0.7583874863088617,120,240,2.844315145104768,0.006670521191870339,0.6678253571259972,-0.080891816907899,120,0.7864134875199296,3.447752403345254,reject,1970-01-30,2020-12-31
MomSeasonShort_signflip,1,58,1984-11-30,4.833333333333333,3.5134580811945977,0.13015858859403978,0.6168654052051483,120,240,3.7669111691743855,0.023391485220428318,0.7394841635930425,0.0764247869422707,120,1.4778000904315511,5.413274450021926,activate,1970-01-30,2020-12-31
MomVol_signflip,-1,49,1984-02-29,4.083333333333333,0.2651174228536451,0.00935825105085935,0.7592343441651526,120,240,6.8576126311565275,-0.025874908635952997,0.8816414590750724,0.0401070821326263,120,2.665294520652793,4.673002057838131,reject,1970-01-30,2020-12-31
NOA_signflip,-1,42,1983-07-29,3.5,-0.03936045745083679,-0.0014874667005163322,0.7520690506752556,120,240,2.5189223601943365,-0.03405590658554561,1.5595833099735592,0.041980177255306096,120,1.1366488160611192,5.085713679237553,reject,1970-01-30,2020-12-31
NetDebtFinance_signflip,1,62,1987-09-30,5.166666666666666,3.471075492151784,0.126552149082983,0.6259369761856994,120,240,1.6732396838376777,0.04076015960833025,1.6704838490855005,0.027947355144501942,120,0.6909700675984433,5.10261774178892,activate,1972-07-31,2020-12-31
NetDebtPrice_signflip,-1,68,1985-09-30,5.666666666666666,-0.9426480784016807,-0.031090133122486777,0.769846031158799,120,240,2.144478016875348,-0.06090574340279551,1.8457686533459832,-0.14542838116910772,120,0.5530687909324534,2.298822177684625,reject,1970-01-30,2020-12-31
NetEquityFinance_signflip,-1,44,1986-03-31,3.6666666666666665,0.05161717385206738,0.002210320086516393,0.7543646744655768,120,240,2.0139758603137214,-0.018650718731488335,6.339888794452327,1.5056879004027073e-05,120,0.833484078904997,3.2353903660123913,reject,1972-07-31,2020-12-31
NetPayoutYield_signflip,-1,42,1983-07-29,3.5,0.06868689495755004,0.0022312286366337752,0.7520410840743628,120,240,3.223263027299596,-0.00537336023787058,1.3016503447134344,-0.029892294653643223,120,1.0685544332752273,3.9992238313897066,reject,1970-01-30,2020-12-31
NumEarnIncrease_signflip,-1,53,1984-06-29,4.416666666666666,0.4979068391641971,0.017680760967636842,0.7613170677082751,120,240,1.1826325253945176,-0.02956597110837137,1.0104456729049902,0.0067825064181703506,120,0.6723240331929643,8.883714588785157,reject,1970-01-30,2020-12-31
OPLeverage_signflip,-1,47,1983-12-30,3.9166666666666665,-0.2955201339997092,-0.010902454483234354,0.7566339682186143,120,240,3.1672895987577543,0.03358259286781391,0.8357957341210495,0.0571295513899516,120,0.3281961968018925,1.5612081372883473,reject,1970-01-30,2020-12-31
OScore_signflip,1,31,1984-08-31,2.583333333333333,3.9409632163734996,0.16192517444352028,0.540425130579077,120,240,3.722355181033319,-0.020838453895258294,2.4329960586855868,-0.0044180823389920534,120,0.8512265336770501,2.195491693067377,activate,1972-01-31,2020-12-31
OperProf_signflip,1,47,1983-12-30,3.9166666666666665,3.427093689540188,0.13157550516817013,0.6085710400444808,120,240,2.1928256051159947,0.042598116245896586,1.3295762517528318,0.08417571170446872,120,0.9074834914632911,4.671354121509212,activate,1970-01-30,2020-12-31
OperProfRD_signflip,-1,65,1985-06-28,5.416666666666666,0.6775592978661085,0.022739455637715802,0.7719335608263017,120,240,4.348522871916291,0.02373801384580291,0.8561425972206836,-0.05924062856043498,120,0.8430768958416333,2.4929471928153504,reject,1970-01-30,2020-12-31
OrderBacklog_signflip,-1,51,1985-10-31,4.25,0.23897743019316975,0.00855605694063212,0.761647661032819,120,240,2.6072374724162004,0.022937861650148546,0.7532261362304131,-0.10029406165584256,120,0.6643945868706711,3.179055750005395,reject,1971-07-30,2020-12-31
OrderBacklogChg_signflip,-1,55,1987-02-27,4.583333333333333,0.41876662977807516,0.014702912457077305,0.7645656513504668,120,240,2.9023020135260316,-0.022292058679797444,0.9011874326810185,-0.12489767509803636,120,0.42797870623911566,1.5980712923187133,reject,1972-07-31,2020-12-31
OrgCap_signflip,-1,79,1986-08-29,6.583333333333333,1.165455127313421,0.03652548472840512,0.7761466944019547,120,240,2.638144313611428,0.017200539252032954,0.987896710948426,0.08125996407020553,120,0.14070559123334328,0.6273158644577281,reject,1970-01-30,2020-12-31
PS_signflip,1,74,1988-03-31,6.166666666666666,3.390617478109696,0.11756152668991289,0.6494847185251326,120,240,6.197709333579993,0.013103333755932863,0.6995949149088744,-0.025946942469135263,120,0.49567862933472046,1.37624884243299,activate,1972-01-31,2020-12-31
PatentsRD_signflip,-1,44,1991-03-28,3.6666666666666665,0.02724244415981575,0.0007367578479870254,0.7544091389716397,120,240,1.0824305645324923,-0.051990840845700825,2.9749006866778553,0.14585321449474425,120,0.5381383257863829,2.6647787100875684,reject,1977-07-29,2008-06-30
PayoutYield_signflip,1,44,1983-09-30,3.6666666666666665,-3.6109666281796855,-0.14143216008910767,0.5877382879657465,120,240,3.1306045192571736,-0.008778665494054398,1.0311254651068849,-0.0182463139953187,120,0.7051711029549101,2.66840083046236,activate,1970-01-30,2020-12-31
PctAcc_signflip,-1,48,1984-01-31,4.0,0.041390297210442406,0.0014459139384633696,0.7589950650453852,120,240,2.222214778677807,0.0013998675975424326,0.6820031540347978,0.22776641337775275,120,0.295777977450612,1.890544160167669,reject,1970-01-30,2020-12-31
PctTotAcc_signflip,1,44,2002-03-28,3.6666666666666665,-3.8396590397553747,-0.15064828396170582,0.5691552805471026,120,240,1.720317007536464,-0.04049678164225788,0.7363809712580336,0.06930034943817416,120,0.07906913779037597,0.6323098820557105,activate,1988-07-29,2020-12-31
PredictedFE_signflip,-1,48,1997-07-31,4.0,0.22962639574075197,0.00795510139862897,0.7583532293090824,120,240,3.5643346560119653,-0.016775346137813577,1.5777831788366552,0.04697478607121752,120,0.04426315792891676,0.08913689471628601,reject,1983-07-29,2020-06-30
Price_signflip,1,45,1983-10-31,3.75,3.421126629000281,0.1325777653486258,0.6055893782257465,120,240,6.834515141680422,0.013376800097966905,0.7384380403401509,-0.057682296907030015,120,-0.40319231829052793,-0.7420571239578161,activate,1970-01-30,2020-12-31
PriceDelayRsq_signflip,1,81,1986-10-31,6.75,3.6424150864231772,0.12344584338029381,0.6408385805289941,120,240,3.760572304757343,0.011589436731591858,0.9353142743250136,-0.07967508823314846,120,0.15206609690528056,0.47904029821411037,activate,1970-01-30,2020-08-31
PriceDelaySlope_signflip,-1,70,1985-11-29,5.833333333333333,0.9097071373874384,0.029463405492834615,0.7729843078074161,120,240,2.246955937990038,0.011676792506890738,0.5809598479078132,-0.040799710949031544,120,-0.042998008644503295,-0.2901902504566973,reject,1970-01-30,2020-08-31
PriceDelayTstat_signflip,1,21,1981-10-30,1.75,-3.4772210599341635,-0.14740974656082068,0.5642860596378857,120,240,2.16913258274931,-0.032030440505701537,0.6834645418016345,0.038655421501876654,120,0.004766045970088584,0.028727799345051822,activate,1970-01-30,2020-08-31
RD_signflip,1,60,1985-01-31,5.0,3.4598594235853355,0.12673856456446175,0.6245918604592327,120,240,2.925908772087282,0.02487989308912911,1.8817325319822293,-0.26016294315817706,120,0.9783503522733692,3.7084281066385896,activate,1970-01-30,2020-12-31
RDAbility_signflip,1,86,1987-03-31,7.166666666666666,-3.4613415638202407,-0.11415747645230605,0.6618578883475366,120,240,3.5996973776730967,-0.007133412648411679,0.8270897204733813,-0.026239038469589145,120,0.21486643923258383,0.6793441232665957,activate,1970-01-30,2020-12-31
RDIPO_signflip,-1,43,1990-12-31,3.583333333333333,-0.12596860825691614,-0.0044418269982124045,0.7530541859323768,120,240,7.585464835779529,0.014663377144179097,0.18839651030069784,-0.053676732522157204,120,1.370719897091114,5.669487344096504,reject,1977-01-31,2020-12-31
RDS_signflip,-1,46,1987-05-29,3.833333333333333,0.22178498849374897,0.00803075443909644,0.7560551677249693,120,240,3.4308731052384305,0.007321502647231128,0.4917854298060792,-0.173113705761324,120,0.4390828936468533,2.476566738263679,reject,1973-07-31,2020-12-31
RDcap_signflip,1,19,1992-02-28,1.5833333333333333,-3.4898922797623255,-0.14845033501615865,0.5612102867887439,120,240,1.9532027938536327,-0.07735633170843735,4.681742671280819,0.11504401020181367,120,0.6898488712831706,1.5631916831894503,activate,1980-07-31,2020-12-31
REV6_signflip,-1,44,1990-05-31,3.6666666666666665,0.041054955993198194,0.0014735273321927686,0.7543924645844649,120,240,3.262021935814661,-0.049816020294153315,1.8819745556055083,0.09742303841578845,120,1.3702738886850592,4.164205593367981,reject,1976-09-30,2020-06-30
RIO_Disp_signflip,-1,74,1992-07-31,6.166666666666666,-1.0543088295921232,-0.03412816287451288,0.7734322004985409,120,240,5.573380752428874,0.014090126040567896,0.5757597692439973,0.2610616453835859,120,1.053201019877771,2.333584264147246,reject,1976-02-27,2020-06-30
RIO_MB_signflip,-1,67,1985-08-30,5.583333333333333,-0.7197522663980972,-0.02385664299100424,0.7734090265371784,120,240,4.987542693760843,-0.00163062329019755,0.5268328152429002,-0.07532540710286263,120,0.5162376895618147,1.796420197241313,reject,1970-01-30,2020-12-31
RIO_Turnover_signflip,-1,50,1984-03-30,4.166666666666666,0.20486425025770963,0.007163151592208629,0.7607509277285194,120,240,4.623007320771285,0.00526148440272887,0.42512385078240156,-0.03284637939267484,120,-0.02896932666448513,-0.1230782815766466,reject,1970-01-30,2020-12-31
RIO_Volatility_signflip,-1,42,1983-07-29,3.5,-0.005226965811366221,0.0,0.7520914244467742,120,240,5.2252833597635435,0.002399584748970927,0.40522513929255843,0.02898523195308478,120,0.7488556696812255,2.766992495814732,reject,1970-01-30,2020-12-31
ResidualMomentum_signflip,1,65,1985-06-28,5.416666666666666,3.4629304828861867,0.1242746123455739,0.631890252401644,120,240,3.049789758817826,-0.009985943268476818,0.9527912310276204,-0.060675874984825455,120,1.310883407673622,5.812307090495756,activate,1970-01-30,2020-12-31
ReturnSkew_signflip,-1,56,1984-09-28,4.666666666666666,-0.5497113724388236,-0.018829854502101125,0.7641531290793528,120,240,1.200225471406947,0.03356781137944615,1.6890909981011901,-0.033981749992063034,120,0.18319379001954642,1.5078557221510973,reject,1970-01-30,2020-12-31
ReturnSkew3F_signflip,-1,64,1985-05-31,5.333333333333333,-0.7176602592526282,-0.024204370583004918,0.7701063014387217,120,240,1.0429784651007685,0.0050738727512765125,1.5274175419478107,0.13374335825818712,120,0.06474160413365752,0.7074260390243565,reject,1970-01-30,2020-12-31
RevenueSurprise_signflip,1,75,1986-04-30,6.25,-3.4575660615606134,-0.1194083151363897,0.6463045515380611,120,240,2.086436811547968,-0.009252005717235357,0.46239449950026235,-0.07254878212802071,120,0.7856110809094445,6.411868435034371,activate,1970-01-30,2020-12-31
RoE_signflip,-1,65,1985-06-28,5.416666666666666,-0.5855799839538995,-0.01937541554036347,0.7735607015771503,120,240,2.102585471635337,-0.015893330058694,0.7787013897775219,0.025782252925417113,120,0.34237189352966496,2.8121088439775144,reject,1970-01-30,2020-12-31
SP_signflip,-1,46,1983-11-30,3.833333333333333,-0.13365884867272232,-0.0051094879586613545,0.7564526535378506,120,240,4.5442564533473515,-0.003446359074771401,0.6011329233074328,-0.22717883452951276,120,0.8972258254229818,3.797201299170871,reject,1970-01-30,2020-12-31
STreversal_signflip,1,33,1982-10-29,2.75,3.716161165225608,0.15144833677648922,0.5625232960332109,120,240,5.576760165529238,-0.01011112012106938,0.906061537065486,0.08481328589675584,120,2.748760077954231,6.619028643538804,activate,1970-01-30,2020-12-31
ShareIss1Y_signflip,-1,79,1986-08-29,6.583333333333333,-1.1656995827927357,-0.03652548472840512,0.7761466944019547,120,240,1.669493945836307,-0.010376640735368455,1.196602595537223,0.026097748904695017,120,0.5759558398292839,4.017704069400876,reject,1970-01-30,2020-12-31
ShareIss5Y_signflip,-1,48,1984-01-31,4.0,0.15973623756538857,0.005784616546306562,0.7586658766385157,120,240,2.6816160301877696,0.01587668318604525,0.6369455975493747,-0.017032729752459775,120,0.5771528019167084,3.081163305350503,reject,1970-01-30,2020-12-31
ShareRepurchase_signflip,-1,56,1987-03-31,4.666666666666666,0.3026915801460418,0.010445160723745003,0.7668417400351769,120,240,0.6665315034265398,0.03100216380919185,6.867753434569986,0.16807984355466796,120,0.05351489013021961,0.44938099498701434,reject,1972-07-31,2020-12-31
ShareVol_signflip,-1,52,1984-05-31,4.333333333333333,-0.46604749224625514,-0.016339319767310193,0.7606981872498105,120,240,5.061851780788753,0.0041993732072244366,0.5240739608037136,-0.11525834857203875,120,0.9510491272903833,2.8974297986172175,reject,1970-01-30,2020-12-31
ShortInterest_signflip,-1,45,1986-11-28,3.75,-0.2243483124345265,-0.008068763226249824,0.7549006003331461,120,240,3.0125873082374492,0.009209095687430413,0.7857695508456518,-0.04072517605640598,120,0.7229932382768657,4.209996451883061,reject,1973-02-28,2020-12-31
Size_signflip,-1,47,1983-12-30,3.9166666666666665,-0.23393788814661426,-0.00872003855406462,0.7570795052362351,120,240,3.2718405896302754,0.007436161998682891,0.8347616864853115,-0.009107344870134527,120,-0.07925998609833078,-0.2851533343904544,reject,1970-01-30,2020-12-31
Spinoff_signflip,-1,90,1987-07-31,7.5,1.3442804890711342,0.0401588589465975,0.7825811007845518,120,240,3.44308395500407,0.011404462163494942,0.7039751585602831,-0.06842910675008944,120,0.23873547010855034,1.0633272705098324,reject,1970-01-30,2020-12-31
SurpriseRD_signflip,-1,44,1983-09-30,3.6666666666666665,-0.09817420251450379,-0.0036840219156068013,0.7542757505073446,120,240,1.2614055499049495,0.012690717897715026,1.1877575640546953,-0.026071773294168207,120,0.16248510666572674,1.7071681011963478,reject,1970-01-30,2020-12-31
Tax_signflip,-1,97,1988-02-29,8.083333333333332,1.5962254978574055,0.04668275596814997,0.7812059741290576,120,240,1.9144454664493564,0.018570761623835353,0.7796107396693511,0.06661184815053832,120,0.6025936774026622,4.297417232078343,reject,1970-01-30,2020-12-31
TotalAccruals_signflip,-1,49,1984-02-29,4.083333333333333,0.2131762567239574,0.007917457449921422,0.7594967142485456,120,240,1.44769654529957,-0.01120221705898319,2.913518831865155,0.046032058709852545,120,0.15917391642872988,0.6917393598429653,reject,1970-01-30,2020-12-31
VarCF_signflip,-1,51,1984-04-30,4.25,0.4128715778974942,0.014985802343043447,0.7600358008030729,120,240,5.460308439209487,0.022100301251849537,0.5455538650012582,0.1959352214467665,120,-0.36377096024339545,-0.9316867254427286,reject,1970-01-30,2020-12-31
VolMkt_signflip,-1,94,1987-11-30,7.833333333333333,-1.5625264953816267,-0.046129869613208654,0.7794404531028372,120,240,4.749567335161663,0.0072716968192511455,0.84141740671666,-0.01826555743700706,120,0.2873386402017388,0.7880355034990537,reject,1970-01-30,2020-12-31
VolSD_signflip,-1,101,1988-06-30,8.416666666666666,1.8840391487944497,0.05430962483708185,0.7745238653831945,120,240,2.7317977389231554,0.010755880681243246,0.845111318772261,-0.16179186204455853,120,-0.08965307180899096,-0.442635691301688,reject,1970-01-30,2020-12-31
VolumeTrend_signflip,-1,45,1983-10-31,3.75,0.18979382906228745,0.006601012687804074,0.7551221161028998,120,240,4.243238463122285,-0.011737552226313865,0.3559503331836786,-0.1850774841542592,120,0.2957371886004693,1.2344269748466927,reject,1970-01-30,2020-12-31
XFIN_signflip,1,43,1986-02-28,3.583333333333333,-3.805011135162351,-0.14950456313836247,0.5710458508264245,120,240,2.7363880465291324,0.09200345268403404,5.172603233044116,-0.007770939141917541,120,1.1678622273920967,4.803638093962908,activate,1972-07-31,2020-12-31
betaVIX_signflip,-1,47,2000-01-31,3.9166666666666665,-0.269911881517215,-0.009447352437421092,0.7569419763226206,120,240,2.2820360305243566,0.005231072488330675,3.471598416924557,-0.0244338444918057,120,0.8967745789696152,1.9886242015271278,reject,1986-02-28,2020-12-31
cfp_signflip,1,83,1986-12-31,6.916666666666666,3.525495747393276,0.11786275484306935,0.6530594000289262,120,240,2.4710106326425048,-0.007835137580154364,2.092653988362505,-0.04062794734610431,120,0.21123359130482555,0.7300678143555543,activate,1970-01-30,2020-12-31
dNoa_signflip,-1,51,1984-04-30,4.25,0.14887617922160168,0.004989673986691617,0.7621636709976067,120,240,2.3163594955570286,-0.006924767198072893,1.2755493063962655,-0.1287370967623368,120,1.0855899191239973,4.651704024312851,reject,1970-01-30,2020-12-31
fgr5yrLag_signflip,-1,43,1996-02-29,3.583333333333333,-0.1341379008498677,-0.00518230632886342,0.7529817145749065,120,240,3.9279005602569477,0.043053898818158874,2.545218592857112,0.2027184185795025,120,-0.059908709000011925,-0.07714514896611431,reject,1982-07-30,2020-06-30
grcapx_signflip,-1,49,1984-02-29,4.083333333333333,0.27923097706170397,0.010078876758460767,0.7590867853620215,120,240,1.641024833101877,0.003990691661347443,1.2274915290690014,-0.07666270652976347,120,0.2024184850870366,1.2194284601125405,reject,1970-01-30,2020-12-31
grcapx3y_signflip,-1,96,1988-01-29,8.0,-1.0382160469777308,-0.030044544716816658,0.7971022630185645,120,240,1.9426815754538038,0.01740724281162995,1.259281264074896,-0.02765052907558514,120,0.5767875282365595,2.8868723879284692,reject,1970-01-30,2020-12-31
hire_signflip,-1,82,1986-11-28,6.833333333333333,-0.8667540120967537,-0.026537691796514995,0.7867296641973415,120,240,1.7437497460839697,-0.004787167393152166,1.374006520381472,-0.06494947736756387,120,0.6319863276866723,3.4508259111886246,reject,1970-01-30,2020-12-31
iomom_cust_signflip,-1,51,2000-05-31,4.25,-0.3978494449719334,-0.014270526538417296,0.760258191591664,120,240,2.7593503107849555,0.019864655603216277,2.583271067368907,0.0879385810599147,120,0.09322242362410724,0.20948909906729848,reject,1986-02-28,2020-12-31
iomom_supp_signflip,1,58,2001-01-31,4.833333333333333,3.9427906758402163,0.14729265274414374,0.5819550487798777,120,240,2.872703830046741,-0.005103000481195084,2.285063380508607,0.0421816145470911,120,-0.05919569336129625,-0.15394851831856907,activate,1986-02-28,2020-12-31
realestate_signflip,1,74,1986-09-30,6.166666666666666,3.531762563408085,0.12300985162764375,0.638639305378833,120,240,2.6847307396398254,-0.003286600806040509,1.440310293005066,-0.24559541758819212,120,0.34191312713516664,1.5799449903247575,activate,1970-07-31,2020-12-31
retConglomerate_signflip,-1,55,1990-09-28,4.583333333333333,-0.31355526481482776,-0.011196031192568526,0.7655563279465903,120,240,4.065415384696666,-0.034805199474615994,1.0559324582857725,-0.04385757917820513,120,1.5658434024273191,4.144341021678515,reject,1976-02-27,2018-01-31
roaq_signflip,-1,42,1983-07-29,3.5,0.003924912677179537,0.0,0.7520914244467742,120,240,6.526158624591458,-0.001313318257176526,0.4651399722834749,0.03245619448786861,120,2.611519159028822,8.86941115495594,reject,1970-01-30,2020-12-31
sfe_signflip,-1,61,1991-05-31,5.083333333333333,-0.2823034102890225,-0.009516267148736414,0.7725347213684957,120,240,3.640508150527988,0.00040882344128586695,4.425949697887222,0.039548492188893565,120,0.1553728184414524,0.18338250594580924,reject,1976-04-30,2020-12-31
sinAlgo_signflip,-1,54,1984-07-31,4.5,0.26303291246412536,0.009138018542842762,0.7649004054773139,120,240,2.8243366250212283,0.01508189075110969,1.1982324273146454,-0.008646156397633439,120,0.7541703508906733,2.701623392254809,reject,1970-01-30,2020-12-31
std_turn_signflip,1,23,1981-12-31,1.9166666666666665,3.4459491964682822,0.14463175112272614,0.5706685681033316,120,240,4.283326868529513,0.03877252951437447,1.2270796475223553,-0.01926185180717895,120,0.9792472960143207,2.257003460753816,activate,1970-01-30,2020-12-31
tang_signflip,-1,44,1983-09-30,3.6666666666666665,0.0648289192413006,0.002210320086516393,0.7543646744655768,120,240,2.9283634482878824,0.02499100068996901,0.7025649845154477,0.14126796559502952,120,0.6434207892368203,4.6238225382533455,reject,1970-01-30,2020-12-31
zerotrade_signflip,-1,42,1983-07-29,3.5,0.03703989237165051,0.0014874667005163739,0.7520690506752556,120,240,4.42835738410821,0.002796171216820617,0.808651288158974,0.029987523620178584,120,0.7634023201046811,2.149706987345604,reject,1970-01-30,2020-12-31
zerotradeAlt1_signflip,-1,43,1983-08-31,3.583333333333333,-0.005638248117849298,0.0,0.7532548994821818,120,240,4.117050071462738,-0.004694112212888537,0.6541917476120916,-0.1126524397469107,120,0.701509479526289,2.31945299935368,reject,1970-01-30,2020-12-31
zerotradeAlt12_signflip,1,50,1984-03-30,4.166666666666666,-3.5155851358047183,-0.13419585489474467,0.6049813151507919,120,240,3.304244389411078,-0.018316409751249263,0.8418456476781395,-0.057763661330575825,120,0.2573766325308569,0.9826471307656635,activate,1970-01-30,2020-12-31
